product_id,section,product_name,status,provider,score,matched_name,source_page,image_url,reason,checked_at
food-0059,Food,Тая Спіральки 1 кг × 7,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T21:59:34+00:00
food-0060,Food,Тая Черепашечки 1 кг × 10,no_match,,0.0,,,,source domain is not suitable,2026-07-19T21:59:39+00:00
food-0061,Food,Львівські Дріжджі Сухі 100 г × 30 шт,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T21:59:44+00:00
food-0062,Food,Львівські Дріжджі Сухі 12 г × 960,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T21:59:48+00:00
food-0063,Food,Львівські Дріжджі Сухі Extra 500 г,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T21:59:51+00:00
food-0064,Food,Пластівці Дріжджові Морква Flakes 80 г.,no_match,,0.0,,,,source domain is not suitable,2026-07-19T21:59:55+00:00
food-0065,Food,Пластівці Дріжджові Сир Горіх Flakes 250 г.,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T21:59:59+00:00
food-0066,Food,Hokkaido IPPONК ласичний Соус 20 л Bagin Box,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:00:03+00:00
food-0067,Food,Hokkaido Класичний Соус 20 л Bagin Box,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:00:07+00:00
food-0068,Food,Hokkaido Оцет рисовий 1000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:00:11+00:00
food-0069,Food,"Hokkaido Соєвий Соус Класичний 1000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:00:15+00:00
food-0070,Food,"Hokkaido Соєвий Соус Класичний 3000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:00:56+00:00
food-0071,Food,"Hokkaido Соєвий Соус Класичний 500 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:01:38+00:00
food-0072,Food,Hokkaido Соєвий Соус Преміум 1000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:02:20+00:00
food-0073,Food,Hokkaido Соєвий Соус ТЕРІЯКІ 1000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:03:01+00:00
food-0074,Food,Hokkaido Соєвий Соус ТЕРІЯКІ 3000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:03:42+00:00
food-0075,Food,Hokkaido Соєвий Соус ТЕРІЯКІ 500 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:04:23+00:00
food-0076,Food,Hokkaido Соєвий Соус УНАГІ 1000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:05:04+00:00
food-0077,Food,Hokkaido Соєвий Соус УНАГІ 500 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:05:47+00:00
food-0078,Food,"Hokkaido Соус АДЖИКА 1000 мл, ПЕТ",no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:06:28+00:00
food-0079,Food,Hokkaido Соус БАЛЬЗАМІК 1000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:07:09+00:00
food-0080,Food,Hokkaido Соус БАРБЕКЮ 1000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:07:50+00:00
food-0081,Food,"Hokkaido Соус Блек пепер 1000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:08:33+00:00
food-0082,Food,"Hokkaido Соус Горіховий 1000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:09:14+00:00
food-0083,Food,"Hokkaido Соус Горіховий 500 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:09:56+00:00
food-0084,Food,"Hokkaido Соус ЖУРАВЛИНИЙ 1000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:10:39+00:00
food-0085,Food,Hokkaido Соус КИСЛО-СОЛОДКИЙ 1000 мл.ПЕТ,no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:11:20+00:00
food-0086,Food,Hokkaido Соус КИСЛО-СОЛОДКИЙ 3000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:12:00+00:00
food-0087,Food,Hokkaido Соус КІМ-ЧІ 1000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:12:42+00:00
food-0088,Food,"Hokkaido Соус Кунжутний 1000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:13:24+00:00
food-0089,Food,"Hokkaido Соус Манго ЧИЛІ 1000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:14:05+00:00
food-0090,Food,"Hokkaido Соус МІРІН 1000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:14:47+00:00
food-0091,Food,"Hokkaido Соус НАРШАРАБ 1000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:15:28+00:00
food-0092,Food,"Hokkaido Соус НАРШАРАБ 3000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:16:10+00:00
food-0093,Food,"Hokkaido Соус НАРШАРАБ гранатовий 500 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:16:51+00:00
food-0094,Food,"Hokkaido Соус САЦЕБЕЛІ 1000 мл, ПЕТ",no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:17:32+00:00
food-0095,Food,Hokkaido Соус СОЛОДКИЙ ЧИЛІ 1000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:18:13+00:00
food-0096,Food,Hokkaido Соус СОЛОДКИЙ ЧИЛІ 3000 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:18:56+00:00
food-0097,Food,Hokkaido Соус СОЛОДКИЙ ЧИЛІ 500 мл.ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:19:38+00:00
food-0098,Food,"Hokkaido Соус УСТРИЧНИЙ 1000 мл, ПЕТ",no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:20:20+00:00
food-0099,Food,"Hokkaido Соус ХОЙСІН 1000 мл, ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:21:01+00:00
food-0100,Food,Hokkaido Соус ШРІРАЧА 1000 мл.ПЕТ,no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:21:42+00:00
food-0101,Food,Анрі Оцет Винний 6%850 г,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:22:23+00:00
food-0102,Food,Анрі Оцет Яблучний 6%850 г,no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:23:04+00:00
food-0103,Food,Кама Оцет Столовий 9%1 л,no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:23:45+00:00
food-0104,Food,Соєв Торч Кл 6 × 500 г№3,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:24:26+00:00
food-0105,Food,"ОТ Гірчиця ""Американська"" ТМ ""Profi Life"", ПЕТ 830 г",no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:25:07+00:00
food-0106,Food,"ОТ Гірчиця ""Американська"" ТМ ""Profi Line"", короб 4 кг",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:25:49+00:00
food-0107,Food,ОТ Гірчиця Міцна Пет 830 г,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:26:30+00:00
food-0108,Food,ОТ Гірчиця Французька 1000 г Відро,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:27:11+00:00
food-0109,Food,ОТ Кетчуп Класичний Лайт 830 г,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:27:53+00:00
food-0110,Food,ОТ Кетчуп Класичний ПЕТ 830 г,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:28:35+00:00
food-0111,Food,ОТ Кетчуп Класік 5 кг Відро,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:29:16+00:00
food-0112,Food,ОТ Кетчуп Класік Лайт 5 кг Відро,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:29:57+00:00
food-0113,Food,ОТ Кетчуп Шашличний лайт 5 кг Відро,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:30:39+00:00
food-0114,Food,"ОТ Майонезний Соус Реал 30%4, 9 кг Відро",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:31:21+00:00
food-0115,Food,"ОТ Майонез Преміум 67%4, 9 кг Відро",no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:32:03+00:00
food-0116,Food,ОТ Майонез Провансаль 67%Філ Пак 300 г,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:32:44+00:00
food-0117,Food,"ОТ Соус ""Сирний"" ТМ ""Profi Life"", відро 4, 9 кг",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:33:26+00:00
food-0118,Food,"ОТ Соус Барбекю 4, 9 кг Відро",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:34:07+00:00
food-0119,Food,ОТ Соус Сирний Пляшка 830 мл,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:34:49+00:00
food-0120,Food,"ОТ Томатна Паста 0, 48 кг",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:35:30+00:00
food-0121,Food,ОТ Томатна Паста 5 кг Відро,no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:36:11+00:00
food-0122,Food,Heinz L&P Вустерський cоус 2 л,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:36:52+00:00
food-0123,Food,Heinz кетчуп томатний в пласт пляшці 1000 г/875 мл,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:37:33+00:00
food-0124,Food,"Heinz соус Барбекю 2, 15 л",no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:38:14+00:00
food-0125,Food,Heinz Соус Барбекю ПЕТ 400 мл,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:38:56+00:00
food-0126,Food,"Heinz соус Бургер Реліш 2, 15 л",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:39:25+00:00
food-0127,Food,Heinz Соус МАЙОКЕТЧУП 415 мл,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:39:53+00:00
food-0128,Food,Heinz Соус Фрітес 400 мл,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:40:21+00:00
food-0129,Food,Heinz Соус Часниковий ПЕТ 400 мл,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:41:02+00:00
food-0130,Food,Гірчиц Проф 3.3 кг,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:41:43+00:00
food-0131,Food,Грчц Амер Проф 20 x 500,no_match,,0.0,,,,brand does not match (grchts),2026-07-19T22:42:24+00:00
food-0132,Food,Грчц Діжонська 20 x 500,no_match,,0.0,,,,brand does not match (grchts),2026-07-19T22:43:05+00:00
food-0133,Food,Грчц Міцна 20 x 500,no_match,,0.0,,,,brand does not match (grchts),2026-07-19T22:43:47+00:00
food-0134,Food,Гірч Америк 18 × 230 г№2,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:44:30+00:00
food-0135,Food,Гірч Америк 24 × 130 г№4,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:45:11+00:00
food-0136,Food,Гірч Діжон 18 × 230 г№1,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:45:52+00:00
food-0137,Food,Гірч Діжон 24 × 130 г№2,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:46:35+00:00
food-0138,Food,Гірчиц Коза 48 × 130 г№4,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:47:17+00:00
food-0139,Food,Гірчиця Міц 48 × 130 г№5,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:47:58+00:00
food-0140,Food,Запр Буряк Том 33 × 220 г,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T22:48:40+00:00
food-0141,Food,Кетч Лагід Проф 9 x 1000 г,no_match,,0.0,,,,source domain is not suitable,2026-07-19T22:49:21+00:00
nonfood-0001,NONFood,Термопапір 57/17 ПСРШ (10 шт/сп),no_match,,0.0,,,,brand does not match (termopapir),2026-07-19T17:49:26+00:00
nonfood-0002,NONFood,Термопапір 57/40 ПСРШ (5 шт/сп),no_match,,0.0,,,,brand does not match (termopapir),2026-07-19T17:49:31+00:00
nonfood-0003,NONFood,Термопапір 80/60 ПСРШ (5 шт/сп),no_match,,0.0,,,,source domain is not suitable,2026-07-19T17:49:34+00:00
nonfood-0004,NONFood,Термонаклейка 58/40,no_match,,0.0,,,,brand does not match (termonakleika),2026-07-19T17:49:38+00:00
nonfood-0005,NONFood,АП Стакан ПИВНИЙ 500 мл(50 шт/пак)ПЕТ,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:49:43+00:00
nonfood-0006,NONFood,"АП Стакан коктельний, 240 мл(50 шт/пак)ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:49:48+00:00
nonfood-0007,NONFood,"АП Стакан коктельний, 360 мл(50 шт/пак)ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:49:55+00:00
nonfood-0008,NONFood,"АП Стакан коктельний, 420 мл(50 шт/пак)ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:01+00:00
nonfood-0009,NONFood,"АП Стакан коктельний, 480 мл(50 шт/пак)ПЕТ",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:07+00:00
nonfood-0010,NONFood,АП Куп кришка для стакана б/зотв.(50 шт/пак) коктельна,no_match,,0.0,,,,source domain is not suitable,2026-07-19T17:50:12+00:00
nonfood-0011,NONFood,АП Куп кришка для стаканаз отв.(50 шт/пак) коктельна,no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T17:50:16+00:00
nonfood-0012,NONFood,АП Пл кришка для стакана з отв.(50 шт/пак) коктельна,no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T17:50:19+00:00
nonfood-0013,NONFood,Pro Стакан паперовий двошаровий 185 мл КРАФТ(25 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:23+00:00
nonfood-0014,NONFood,"PRO Кришка біла для папер. Cтакана 185 мл, чорна, 50 шт/уп",no_match,,0.0,,,,source domain is not suitable,2026-07-19T17:50:27+00:00
nonfood-0015,NONFood,Pro Стакан паперовий двошаровий 270 мл КРАФТ(25 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:32+00:00
nonfood-0016,NONFood,"PRO Кришка біла для папер. cтакана 270 мл, чорна, 50 шт/уп",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:36+00:00
nonfood-0017,NONFood,Pro Стакан паперовий двошаровий 340 мл КРАФТ(25 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:39+00:00
nonfood-0018,NONFood,"PRO Кришка біла для папер. cтакана 340 мл, чорна, 50 шт/уп",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:44+00:00
nonfood-0019,NONFood,Pro Стакан паперовий двошаровий 400 мл КРАФТ(25 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:47+00:00
nonfood-0020,NONFood,"PRO Кришка біла для папер. cтакана 400 мл, чорна, 50 шт/уп",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:52+00:00
nonfood-0021,NONFood,"PRO Кришка для папер. cтакана 175 мл, чорна, 50 шт/уп",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:50:55+00:00
nonfood-0022,NONFood,"PRO Стакан паперовий 110 мл, білий, 50 шт/уп 1 шар",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:51:00+00:00
nonfood-0023,NONFood,"PRO Стакан паперовий 250 мл, білий, 50 шт/уп 1 шар",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:51:06+00:00
nonfood-0024,NONFood,"PRO Стакан паперовий 340 мл, білий, 50 шт/уп 1 шар",no_match,,0.0,,,,source domain is not suitable,2026-07-19T17:51:09+00:00
nonfood-0025,NONFood,АП Стакан двошаровий 110 мл КРАФТ (25 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T17:51:12+00:00
